Absolute Path                                                                                       ,Relative Path                                     ,Class                         
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0252.txt                          ,..\datasets\dataset\1\0252.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0253.txt                          ,..\datasets\dataset\1\0253.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0254.txt                          ,..\datasets\dataset\1\0254.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0255.txt                          ,..\datasets\dataset\1\0255.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0256.txt                          ,..\datasets\dataset\1\0256.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0257.txt                          ,..\datasets\dataset\1\0257.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0258.txt                          ,..\datasets\dataset\1\0258.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0259.txt                          ,..\datasets\dataset\1\0259.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0260.txt                          ,..\datasets\dataset\1\0260.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0261.txt                          ,..\datasets\dataset\1\0261.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0262.txt                          ,..\datasets\dataset\1\0262.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0263.txt                          ,..\datasets\dataset\1\0263.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0264.txt                          ,..\datasets\dataset\1\0264.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0265.txt                          ,..\datasets\dataset\1\0265.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0266.txt                          ,..\datasets\dataset\1\0266.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0267.txt                          ,..\datasets\dataset\1\0267.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0268.txt                          ,..\datasets\dataset\1\0268.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0269.txt                          ,..\datasets\dataset\1\0269.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0270.txt                          ,..\datasets\dataset\1\0270.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0271.txt                          ,..\datasets\dataset\1\0271.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0272.txt                          ,..\datasets\dataset\1\0272.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0273.txt                          ,..\datasets\dataset\1\0273.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0274.txt                          ,..\datasets\dataset\1\0274.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0275.txt                          ,..\datasets\dataset\1\0275.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0276.txt                          ,..\datasets\dataset\1\0276.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0277.txt                          ,..\datasets\dataset\1\0277.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0278.txt                          ,..\datasets\dataset\1\0278.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0279.txt                          ,..\datasets\dataset\1\0279.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0280.txt                          ,..\datasets\dataset\1\0280.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0281.txt                          ,..\datasets\dataset\1\0281.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0282.txt                          ,..\datasets\dataset\1\0282.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0283.txt                          ,..\datasets\dataset\1\0283.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0284.txt                          ,..\datasets\dataset\1\0284.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0285.txt                          ,..\datasets\dataset\1\0285.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0286.txt                          ,..\datasets\dataset\1\0286.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0287.txt                          ,..\datasets\dataset\1\0287.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0288.txt                          ,..\datasets\dataset\1\0288.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0289.txt                          ,..\datasets\dataset\1\0289.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0290.txt                          ,..\datasets\dataset\1\0290.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0291.txt                          ,..\datasets\dataset\1\0291.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0292.txt                          ,..\datasets\dataset\1\0292.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0293.txt                          ,..\datasets\dataset\1\0293.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0294.txt                          ,..\datasets\dataset\1\0294.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0295.txt                          ,..\datasets\dataset\1\0295.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0296.txt                          ,..\datasets\dataset\1\0296.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0297.txt                          ,..\datasets\dataset\1\0297.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0298.txt                          ,..\datasets\dataset\1\0298.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0299.txt                          ,..\datasets\dataset\1\0299.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0300.txt                          ,..\datasets\dataset\1\0300.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0301.txt                          ,..\datasets\dataset\1\0301.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0302.txt                          ,..\datasets\dataset\1\0302.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0303.txt                          ,..\datasets\dataset\1\0303.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0304.txt                          ,..\datasets\dataset\1\0304.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0305.txt                          ,..\datasets\dataset\1\0305.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0306.txt                          ,..\datasets\dataset\1\0306.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0307.txt                          ,..\datasets\dataset\1\0307.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0308.txt                          ,..\datasets\dataset\1\0308.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0309.txt                          ,..\datasets\dataset\1\0309.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0310.txt                          ,..\datasets\dataset\1\0310.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0311.txt                          ,..\datasets\dataset\1\0311.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0312.txt                          ,..\datasets\dataset\1\0312.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0313.txt                          ,..\datasets\dataset\1\0313.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0314.txt                          ,..\datasets\dataset\1\0314.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0315.txt                          ,..\datasets\dataset\1\0315.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0316.txt                          ,..\datasets\dataset\1\0316.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0317.txt                          ,..\datasets\dataset\1\0317.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0318.txt                          ,..\datasets\dataset\1\0318.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0319.txt                          ,..\datasets\dataset\1\0319.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0320.txt                          ,..\datasets\dataset\1\0320.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0321.txt                          ,..\datasets\dataset\1\0321.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0322.txt                          ,..\datasets\dataset\1\0322.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0323.txt                          ,..\datasets\dataset\1\0323.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0324.txt                          ,..\datasets\dataset\1\0324.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0325.txt                          ,..\datasets\dataset\1\0325.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0326.txt                          ,..\datasets\dataset\1\0326.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0327.txt                          ,..\datasets\dataset\1\0327.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0328.txt                          ,..\datasets\dataset\1\0328.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0329.txt                          ,..\datasets\dataset\1\0329.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0330.txt                          ,..\datasets\dataset\1\0330.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0331.txt                          ,..\datasets\dataset\1\0331.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0332.txt                          ,..\datasets\dataset\1\0332.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0333.txt                          ,..\datasets\dataset\1\0333.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0334.txt                          ,..\datasets\dataset\1\0334.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0335.txt                          ,..\datasets\dataset\1\0335.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0336.txt                          ,..\datasets\dataset\1\0336.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0337.txt                          ,..\datasets\dataset\1\0337.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0338.txt                          ,..\datasets\dataset\1\0338.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0339.txt                          ,..\datasets\dataset\1\0339.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0340.txt                          ,..\datasets\dataset\1\0340.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0341.txt                          ,..\datasets\dataset\1\0341.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0342.txt                          ,..\datasets\dataset\1\0342.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0343.txt                          ,..\datasets\dataset\1\0343.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0344.txt                          ,..\datasets\dataset\1\0344.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0345.txt                          ,..\datasets\dataset\1\0345.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0346.txt                          ,..\datasets\dataset\1\0346.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0347.txt                          ,..\datasets\dataset\1\0347.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0348.txt                          ,..\datasets\dataset\1\0348.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0349.txt                          ,..\datasets\dataset\1\0349.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0350.txt                          ,..\datasets\dataset\1\0350.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0351.txt                          ,..\datasets\dataset\1\0351.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0352.txt                          ,..\datasets\dataset\1\0352.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0353.txt                          ,..\datasets\dataset\1\0353.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0354.txt                          ,..\datasets\dataset\1\0354.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0355.txt                          ,..\datasets\dataset\1\0355.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0356.txt                          ,..\datasets\dataset\1\0356.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0357.txt                          ,..\datasets\dataset\1\0357.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0358.txt                          ,..\datasets\dataset\1\0358.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0359.txt                          ,..\datasets\dataset\1\0359.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0360.txt                          ,..\datasets\dataset\1\0360.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0361.txt                          ,..\datasets\dataset\1\0361.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0362.txt                          ,..\datasets\dataset\1\0362.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0363.txt                          ,..\datasets\dataset\1\0363.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0364.txt                          ,..\datasets\dataset\1\0364.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0365.txt                          ,..\datasets\dataset\1\0365.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0366.txt                          ,..\datasets\dataset\1\0366.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0367.txt                          ,..\datasets\dataset\1\0367.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0368.txt                          ,..\datasets\dataset\1\0368.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0369.txt                          ,..\datasets\dataset\1\0369.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0370.txt                          ,..\datasets\dataset\1\0370.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0371.txt                          ,..\datasets\dataset\1\0371.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0372.txt                          ,..\datasets\dataset\1\0372.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0373.txt                          ,..\datasets\dataset\1\0373.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0374.txt                          ,..\datasets\dataset\1\0374.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0375.txt                          ,..\datasets\dataset\1\0375.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0376.txt                          ,..\datasets\dataset\1\0376.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0377.txt                          ,..\datasets\dataset\1\0377.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0378.txt                          ,..\datasets\dataset\1\0378.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0379.txt                          ,..\datasets\dataset\1\0379.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0380.txt                          ,..\datasets\dataset\1\0380.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0381.txt                          ,..\datasets\dataset\1\0381.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0382.txt                          ,..\datasets\dataset\1\0382.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0383.txt                          ,..\datasets\dataset\1\0383.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0384.txt                          ,..\datasets\dataset\1\0384.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0385.txt                          ,..\datasets\dataset\1\0385.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0386.txt                          ,..\datasets\dataset\1\0386.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0387.txt                          ,..\datasets\dataset\1\0387.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0388.txt                          ,..\datasets\dataset\1\0388.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0389.txt                          ,..\datasets\dataset\1\0389.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0390.txt                          ,..\datasets\dataset\1\0390.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0391.txt                          ,..\datasets\dataset\1\0391.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0392.txt                          ,..\datasets\dataset\1\0392.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0393.txt                          ,..\datasets\dataset\1\0393.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0394.txt                          ,..\datasets\dataset\1\0394.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0395.txt                          ,..\datasets\dataset\1\0395.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0396.txt                          ,..\datasets\dataset\1\0396.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0397.txt                          ,..\datasets\dataset\1\0397.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0398.txt                          ,..\datasets\dataset\1\0398.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0399.txt                          ,..\datasets\dataset\1\0399.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0400.txt                          ,..\datasets\dataset\1\0400.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0401.txt                          ,..\datasets\dataset\1\0401.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0402.txt                          ,..\datasets\dataset\1\0402.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0403.txt                          ,..\datasets\dataset\1\0403.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0404.txt                          ,..\datasets\dataset\1\0404.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0405.txt                          ,..\datasets\dataset\1\0405.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0406.txt                          ,..\datasets\dataset\1\0406.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0407.txt                          ,..\datasets\dataset\1\0407.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0408.txt                          ,..\datasets\dataset\1\0408.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0409.txt                          ,..\datasets\dataset\1\0409.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0410.txt                          ,..\datasets\dataset\1\0410.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0411.txt                          ,..\datasets\dataset\1\0411.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0412.txt                          ,..\datasets\dataset\1\0412.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0413.txt                          ,..\datasets\dataset\1\0413.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0414.txt                          ,..\datasets\dataset\1\0414.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0415.txt                          ,..\datasets\dataset\1\0415.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0416.txt                          ,..\datasets\dataset\1\0416.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0417.txt                          ,..\datasets\dataset\1\0417.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0418.txt                          ,..\datasets\dataset\1\0418.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0419.txt                          ,..\datasets\dataset\1\0419.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0420.txt                          ,..\datasets\dataset\1\0420.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0421.txt                          ,..\datasets\dataset\1\0421.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0422.txt                          ,..\datasets\dataset\1\0422.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0423.txt                          ,..\datasets\dataset\1\0423.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0424.txt                          ,..\datasets\dataset\1\0424.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0425.txt                          ,..\datasets\dataset\1\0425.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0426.txt                          ,..\datasets\dataset\1\0426.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0427.txt                          ,..\datasets\dataset\1\0427.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0428.txt                          ,..\datasets\dataset\1\0428.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0429.txt                          ,..\datasets\dataset\1\0429.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0430.txt                          ,..\datasets\dataset\1\0430.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0431.txt                          ,..\datasets\dataset\1\0431.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0432.txt                          ,..\datasets\dataset\1\0432.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0433.txt                          ,..\datasets\dataset\1\0433.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0434.txt                          ,..\datasets\dataset\1\0434.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0435.txt                          ,..\datasets\dataset\1\0435.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0436.txt                          ,..\datasets\dataset\1\0436.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0437.txt                          ,..\datasets\dataset\1\0437.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0438.txt                          ,..\datasets\dataset\1\0438.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0439.txt                          ,..\datasets\dataset\1\0439.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0440.txt                          ,..\datasets\dataset\1\0440.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0441.txt                          ,..\datasets\dataset\1\0441.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0442.txt                          ,..\datasets\dataset\1\0442.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0443.txt                          ,..\datasets\dataset\1\0443.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0444.txt                          ,..\datasets\dataset\1\0444.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0445.txt                          ,..\datasets\dataset\1\0445.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0446.txt                          ,..\datasets\dataset\1\0446.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0447.txt                          ,..\datasets\dataset\1\0447.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0448.txt                          ,..\datasets\dataset\1\0448.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0449.txt                          ,..\datasets\dataset\1\0449.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0450.txt                          ,..\datasets\dataset\1\0450.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0451.txt                          ,..\datasets\dataset\1\0451.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0452.txt                          ,..\datasets\dataset\1\0452.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0453.txt                          ,..\datasets\dataset\1\0453.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0454.txt                          ,..\datasets\dataset\1\0454.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0455.txt                          ,..\datasets\dataset\1\0455.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0456.txt                          ,..\datasets\dataset\1\0456.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0457.txt                          ,..\datasets\dataset\1\0457.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0458.txt                          ,..\datasets\dataset\1\0458.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0459.txt                          ,..\datasets\dataset\1\0459.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0460.txt                          ,..\datasets\dataset\1\0460.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0461.txt                          ,..\datasets\dataset\1\0461.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0462.txt                          ,..\datasets\dataset\1\0462.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0463.txt                          ,..\datasets\dataset\1\0463.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0464.txt                          ,..\datasets\dataset\1\0464.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0465.txt                          ,..\datasets\dataset\1\0465.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0466.txt                          ,..\datasets\dataset\1\0466.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0467.txt                          ,..\datasets\dataset\1\0467.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0468.txt                          ,..\datasets\dataset\1\0468.txt                    ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset\1\0469.txt                          ,..\datasets\dataset\1\0469.txt                    ,1                             
